contributor_id,contributor_name,first_year,last_year,total_events,roles,career_span
401467,Iris Pinatacan,2002,2002,1,Actor,0
402803,Natilina Verusso,2002,2002,1,Actor,0
404721,Georgina Hart,2002,2002,1,Actor,0
233479,Charlie Pickering,2002,2016,3,"Actor, Comedian, Devisor",14
245775,Toby Allen,2002,2005,2,Actor,3
416993,Romina Pelekies,2002,2002,1,Actor,0
416992,Ariane Glagow,2002,2002,1,Actor,0
416991,Andre Belke,2002,2002,1,Actor,0
416988,Sebastian Beier,2002,2002,1,Actor,0
260037,Louis Dillon Savage,2002,2002,1,Actor,0
229852,Pavel Koca,2002,2002,1,Actor,0
241633,Benjamin Fransham,2002,2002,1,Actor,0
231851,Kareena Oates,2002,2002,1,Performer,0
4890,Peter Mochrie,2002,2016,3,Actor,14
483924,Romaine Moreton,2002,2002,1,Performer,0
232229,Lucas Stibbard,2002,2010,3,Actor,8
486616,Adam Hill,2002,2002,2,Performer,0
260042,Seamus Tardif,2002,2002,1,Actor,0
2119,Vanessa Ellis,2002,2002,1,Performer,0
260043,Emma Terracini,2002,2004,3,Actor,2
233840,Chayne 'The Space Cowboy' Hultgren,2002,2002,1,Performer,0
2116,Meshel Laurie,2002,2002,2,Comedian,0
1991,Riley Lee,2002,2002,1,Performer,0
463192,Andrew Waters,2002,2002,1,Actor,0
9616,Simon Aylott,2002,2006,3,Actor,4
233839,Tigerlil Tigerlil,2002,2002,1,Performer,0
9623,Rita Kalnejais,2002,2011,9,Actor,9
232230,Morgan David Jones,2002,2009,2,Actor,7
234386,Liane Keegan,2002,2002,1,Actor and Singer,0
257849,Simon Thorpe,2002,2004,3,Actor and Singer,2
447939,Steve Jefferys,2002,2002,2,"Actor, Animal Wrangler/Handler",0
257852,Bianca Esther,2002,2002,1,Actor and Singer,0
234387,Stuart Skelton,2002,2002,1,Actor and Singer,0
260041,Melissa Shiell,2002,2002,1,Actor,0
244315,Daniel Smith,2002,2002,1,Actor,0
233838,Captain Frodo,2002,2002,1,Performer,0
447895,Ryan Kwanten,2002,2002,1,Actor,0
431746,Jean Dixon,2002,2002,1,Actor,0
431747,Phillippa Iemma,2002,2002,1,Actor,0
257306,John Brady,2002,2002,2,Actor,0
241530,Kate Parry,2002,2013,3,"Actor, Actor and Singer, Performer",11
431754,Andrew Bongiorno,2002,2002,1,Actor,0
238177,Kenneth Moraleda,2002,2019,9,Actor,17
257366,Olga Bolotova,2002,2003,4,Actor and Singer,1
234802,Kerrianne Cox,2002,2002,1,Performer,0
236752,Stephen Costan,2002,2002,1,Actor,0
461040,Monique Kelly,2002,2010,4,"Drag Artist, Performer",8
234704,Brett Climo,2002,2002,1,Actor,0
232227,Paul Denny,2002,2016,2,Actor,14
260039,Steve Fernandez,2002,2002,2,Actor,0
407072,Emma Langridge,2002,2002,1,Actor,0
409728,Adam Jon Fiorentino,2002,2016,2,Actor,14
261210,Tiriel Mora,2002,2004,4,Actor,2
238103,Rich Hall,2002,2002,1,Comedian,0
9769,Lawrence Mooney,2002,2002,1,Actor,0
260040,James Hector,2002,2002,1,Actor,0
432092,Justine Nangle,2002,2002,1,Actor,0
486617,Esme Timbery,2002,2002,1,Performer,0
242067,Kiruna Stamell,2002,2017,2,Actor,15
486620,Mary G Live,2002,2002,1,Comedian,0
247206,Pieter-Dirk Uys,2002,2002,1,"Creator, Performer",0
259677,Julia Grace,2002,2003,2,Actor,1
259676,Mic Hammell,2002,2002,1,Actor,0
259674,Jessica Cook,2002,2013,2,"Actor, Performer",11
242020,Carol Fitzgibbon,2002,2002,1,Comedian,0
259658,Alexandra Vaughan,2002,2004,2,Actor,2
242019,Jack Courtney,2002,2002,1,Comedian,0
241997,Richard Ratajczak,2002,2002,1,"Actor, Composer",0
242097,Asia Matthews,2002,2002,1,Actor,0
241993,Michael Watson Bayles,2002,2002,1,Actor,0
242106,Emma Cooper,2002,2005,3,"Actor, Devisor, Performer",3
242107,Yesse Spence,2002,2002,1,Actor,0
242251,Byron Perry,2002,2008,3,Performer,6
241972,Michael Labrum,2002,2002,1,Actor,0
241969,Simon Kennedy,2002,2002,1,Comedian,0
407671,Simon Neal,2002,2002,1,Actor and Singer,0
247635,Eloise Oxer,2002,2004,3,Actor,2
745,Kristof Kaczmarek,2002,2002,1,Actor,0
464045,Zoe Ellis,2002,2005,2,Performer,3
247728,Rebecca McIntosh,2002,2002,1,Actor,0
259656,Ari Lander,2002,2002,1,Actor,0
247748,Craig Menaud,2002,2010,5,Actor,8
247752,Hayley Buckley,2002,2006,3,Actor,4
259655,James Kay,2002,2002,1,Actor,0
247756,Amanda Thomas,2002,2002,1,Actor,0
463706,Kathryn Dougan,2002,2002,1,Actor,0
247758,Elisha Oliver,2002,2002,1,Actor,0
242095,Rosie Fisher,2002,2002,1,Actor,0
259678,Sally Lewry,2002,2002,1,Actor,0
259679,Hetty Marriott-Brittan,2002,2002,1,Actor,0
259680,Nicci van Dries,2002,2002,1,Actor,0
242072,Brigid Dolan,2002,2011,2,"Actor, Devisor",9
242073,Kirsty Kiloh,2002,2002,1,Actor,0
242074,Keara McKeown,2002,2002,2,Actor,0
242075,Jess Newing,2002,2002,1,Actor,0
242065,Mark Bin Bakar,2002,2002,1,Performer,0
242063,Steven Brindberg,2002,2002,1,Performer,0
242077,Lorraine Hudson,2002,2002,1,Actor,0
242079,Barbara Blackman,2002,2002,1,"Performer, Writer",0
242080,Brian Castro,2002,2002,1,"Performer, Writer",0
242062,Aimee Moffatt,2002,2003,3,Actor,1
242081,Gretchen Miller,2002,2002,1,"Performer, Writer",0
242082,Gerry Turcotte,2002,2002,1,"Performer, Writer",0
242086,Claire Naffah,2002,2002,1,Actor,0
259654,Ed Hyland-Kavalee,2002,2002,1,Actor,0
242061,Michael Harrop,2002,2002,1,Actor,0
242060,Matthew Charleston,2002,2013,2,"Actor, Actor and Singer",11
406005,Richard O'Brien,2002,2002,1,Actor,0
259767,Ben Fountain,2002,2002,1,Actor,0
242049,Shep Huntly,2002,2002,1,Performer,0
259702,John Pollitt,2002,2007,2,Actor,5
242028,Jacqueline Moran,2002,2003,4,Actor and Singer,1
242026,Miriam Gordon-Stewart,2002,2004,6,Actor and Singer,2
242025,Ruben Sewell,2002,2002,1,Actor,0
242024,Karl Goodman,2002,2002,1,Actor,0
259689,Ian Langford-Penny,2002,2002,1,Actor,0
259688,Belinda Bromilow,2002,2014,6,Actor,12
499229,James Rutty,2002,2002,2,Actor,0
259687,Katherine Slattery,2002,2002,1,Actor,0
247279,Ben Barrack,2002,2005,4,Actor,3
259653,Gabrielle Fonteyne,2002,2002,1,Actor,0
463705,Jaclyn Hanson,2002,2002,1,Actor,0
463704,Ashley Wallen,2002,2002,1,Actor,0
417054,Maja Ulbrich,2002,2002,1,Actor,0
237853,Rupert Cox,2002,2004,4,Actor,2
260029,Ela Demarchelier,2002,2002,1,Actor,0
417809,Jeremy Brennan,2002,2010,2,Actor,8
417053,Sascha Stengel,2002,2002,1,Actor,0
248455,Kaitlyn Cox,2002,2002,1,Actor,0
248456,Lindsay Moss,2002,2008,3,Actor,6
232073,Karl Huml,2002,2002,3,Actor and Singer,0
417052,Florian Schaffaer,2002,2002,1,Actor,0
248460,Lucas de Jong,2002,2002,2,Actor and Singer,0
241756,Andrew Benson,2002,2003,3,"Actor, Performer",1
408813,Alexander Lewis,2002,2019,7,"Actor, Actor and Singer",17
260033,Chad Armstrong,2002,2002,1,Actor,0
417055,Phillip Wendt,2002,2002,1,Actor,0
486967,Christopher Dean,2002,2002,1,Performer,0
408864,Hester van der Vyver,2002,2002,1,Actor,0
260036,Jacinta Byrne,2002,2002,2,Actor,0
486849,Gunter Muller,2002,2002,1,Performer,0
486847,Matt Shlomowitz,2002,2002,1,Performer,0
486846,Johann Tallgren,2002,2002,1,Performer,0
245940,Heather Frahn,2002,2002,1,Performer,0
243264,Sam Healy,2002,2002,1,Actor,0
450536,Christopher Weekes,2002,2002,1,Actor,0
450539,Trevor Farrugia,2002,2002,1,Actor,0
260944,Jose Carbo,2002,2016,8,"Actor, Actor and Singer",14
486642,Yutaka Sone,2002,2002,1,Performer,0
243265,Huw Higginson,2002,2017,6,Actor,15
486640,Jenny Fraser,2002,2002,1,Performer,0
260035,Kit Brookman,2002,2010,6,Actor,8
486618,Brenda Croft,2002,2002,2,Performer,0
1442,Lee Kernaghan,2002,2002,2,"Actor, Musician: Guitarist, Songwriter, Vocalist",0
232111,Diana Rigg,2002,2002,1,Actor,0
259652,Michael Doyle,2002,2002,1,Actor,0
1038,David Hare,2002,2009,3,"Actor, Performer, Playwright",7
463703,Kane Bonke,2002,2002,1,Actor,0
259651,Ben Borgia,2002,2007,8,Actor,5
463702,Peter Harrington-Olsen,2002,2002,1,Actor,0
259650,Chris Argirousis,2002,2002,1,Actor,0
462035,Tony Cogin ,2002,2020,9,Actor,18
247966,Richard Margison,2002,2002,1,Actor and Singer,0
462023,Destiny Deacon  ,2002,2002,1,Performer,0
4740,Roz Hervey,2002,2008,2,Performer,6
242666,Simon Callow,2002,2002,1,Actor,0
248097,Geoff McLean,2002,2002,1,Actor,0
232634,Armondo Hurley,2002,2002,1,Actor,0
248293,Jenni Baird,2002,2012,3,Actor,10
248098,Chris Gorley,2002,2002,1,Actor,0
248099,Mesha Dietrich,2002,2002,1,Actor,0
417060,Christian Keiser,2002,2002,1,Actor,0
417059,Sanam Afrasheteh,2002,2002,1,Actor,0
248100,Ann Williams,2002,2002,1,Actor,0
232688,Bronwyn Mulcahy,2002,2015,2,Actor,13
10225,Penny Everingham,2002,2002,1,Actor,0
242784,Maureen Andrew,2002,2007,4,Actor,5
417058,Angelique Ziemann,2002,2002,1,Actor,0
417057,Paulina Wollmann,2002,2002,1,Actor,0
232113,Ian Richardson,2002,2002,1,Actor,0
417056,Sabrina Wilk,2002,2002,1,Actor,0
232875,Jacki Mison,2002,2014,2,Actor,12
232876,Yalin Ozucelik,2002,2020,19,"Actor, Adaptor",18
417061,Urs-Alexander Schleiff,2002,2002,1,Actor,0
241996,Darina Vassiliev,2002,2002,1,Actor,0
424288,Christian Thompson,2002,2002,1,Performer,0
240652,Gyton Grantley,2002,2013,5,Actor,11
261426,Sharni Page,2002,2002,1,Actor,0
412122,Tamlyn Henderson,2002,2016,7,"Actor, Actor and Singer, Performer, Playwright",14
233629,Minx Contortionista,2002,2002,1,Performer,0
250292,Damian Smith,2002,2002,1,Actor,0
239830,Patricia Cotter,2002,2008,2,Actor,6
250291,Kath Perry,2002,2004,2,Actor,2
251973,Jan-Henderick Rootering,2002,2002,1,Actor and Singer,0
239848,Nelson Reguera,2002,2002,1,Actor,0
239580,Ron Crimmins,2002,2002,1,Comedian,0
240342,Martin Martini,2002,2006,2,"Actor, Performer",4
231631,Jimeoin,2002,2008,2,Comedian,6
230658,Heidi Arena,2002,2016,2,Actor,14
6378,Simon Hall,2002,2013,6,"Comedian, Performer",11
239092,Zoe Ventoura,2002,2006,2,Actor,4
240728,Gary Abrahams,2002,2002,1,Actor,0
458161,Otomo Yoshihide,2002,2002,1,Performer,0
251282,John Cocks,2002,2002,1,Actor,0
241212,Damien Garvey,2002,2002,1,Actor,0
230656,Darren Schnase,2002,2004,2,Actor,2
250264,Scott Edgar,2002,2013,6,"Comedian, Performer",11
255327,Craig Behenna,2002,2002,1,Actor,0
230565,David Williams,2002,2002,1,Comedian,0
431087,Olman Walley,2002,2002,1,Actor,0
241008,Boris Brkic,2002,2009,4,"Actor, Performer",7
3143,Sue Dwyer,2002,2006,2,Actor,4
250293,Adrian Snodgrass,2002,2002,1,Actor,0
481962,Emma Donovan,2002,2007,2,Performer,5
231337,Joseph Manning,2002,2002,1,Actor,0
6498,Stephen Hawker,2002,2002,1,Actor,0
419491,Clinton Nain,2002,2002,1,Performer,0
6864,Alice Livingstone,2002,2011,4,"Actor, Producer",9
251218,Karen Johnson Mortimer,2002,2002,1,Actor,0
549739,Bridget A'Beckett,2002,2002,1,Actor,0
254964,Ben Brock,2002,2007,5,Actor,5
253249,Anthony Gee,2002,2014,7,Actor,12
413820,Saskia Smith,2002,2008,6,Actor,6
404647,Jacqueline Delmege,2002,2004,2,Actor,2
230293,Amanda Risk,2002,2002,1,Actor,0
231604,Lawrence Leung,2002,2008,2,"Comedian, Performer",6
230659,Jack Rickard,2002,2002,1,Actor,0
2386,Peter Hosking,2002,2002,1,Actor,0
238999,Simon Van Der Stap,2002,2002,1,Actor,0
239000,Dimity Raftos,2002,2002,1,Actor,0
230660,Johnny Xenos,2002,2002,1,Actor,0
227859,Malcolm Frawley,2002,2006,2,"Actor, Playwright",4
239001,Patricia Racette,2002,2002,1,Actor and Singer,0
9081,Asher Keddie,2002,2002,1,Actor,0
6852,Wil Anderson,2002,2017,13,Comedian,15
227862,Oriana Panozzo,2002,2002,1,Actor,0
231382,Dennis Simmons,2002,2002,1,Actor,0
413173,Adam Williams,2002,2006,2,Actor,4
239005,Ray Henwood,2002,2002,1,Actor,0
425545,Fairlie Hamilton,2002,2002,1,Actor,0
255336,Aimee Falzon,2002,2005,4,Actor,3
233628,Ruby May Fox,2002,2002,1,Performer,0
241090,Tony Hayes,2002,2002,1,Actor,0
250257,Valentina Oustimovitch,2002,2002,1,Actor,0
238917,Didier Frederic,2002,2002,1,Actor and Singer,0
250579,Steven Gates,2002,2013,6,"Comedian, Performer",11
474027,J Angus,2002,2006,2,Performer,4
411630,Rebecca Verrier,2002,2006,2,Actor,4
476930,Kristy McCracken,2002,2002,1,Performer,0
427324,Kate Wormald,2002,2002,1,Actor,0
230154,Ian Stenlake,2002,2020,6,"Actor, Actor and Singer",18
256703,Fleur McMenamin,2002,2002,1,Actor,0
6775,Leanne Kenneally,2002,2004,3,Actor and Singer,2
6419,Andrew Threlfall,2002,2005,6,"Actor, Performer, Writer",3
239349,Chris Steele,2002,2002,1,Performer,0
239307,Ksenja Logos,2002,2013,5,Actor,11
253251,Alex Bryant-Smith,2002,2003,2,Actor,1
240511,Josef Brown,2002,2004,2,Actor,2
476851,Jonathan Jones,2002,2002,1,Performer,0
6697,Emma J Hawkins,2002,2018,6,"Actor, Devisor, Performer",16
2956,Hung Le,2002,2002,1,"Performer, Writer",0
250210,Anthony Whelan,2002,2002,1,Actor,0
233625,Imogen Kelly,2002,2002,1,Performer,0
5298,Eileen Darley,2002,2009,2,"Actor, Performer",7
239365,Anna Torv,2002,2005,3,Actor,3
255339,Beejan Land,2002,2009,8,Actor,7
481396,Stephen Gray,2002,2002,1,Actor,0
250212,Hillary Manning,2002,2002,1,Actor,0
420087,Tod Strike,2002,2019,5,Actor,17
250211,Joshua Wakely,2002,2002,1,Actor,0
6589,Sharon Wisniewski,2003,2003,1,"Actor, Devisor",0
246853,Seang Yoon Lee,2003,2003,2,Actor and Singer,0
253252,Elizabeth Mackay,2003,2003,1,Actor,0
1548,Pip Branson,2003,2015,2,"Actor, Composer, Musical Director",12
401472,Jane Phegan,2003,2017,7,"Actor, Devisor, Performer",14
231664,Vincent Miller,2003,2003,1,Actor,0
8261,Gibson Nolte,2003,2008,4,Actor,5
256508,Alex Vaughan,2003,2003,1,Actor,0
553129,Lloyd Williams,2003,2003,1,Actor,0
241704,David M Hawkins,2003,2003,1,Performer,0
241631,David Whiteley,2003,2003,1,Actor,0
400070,Kay Harrison,2003,2003,1,Actor,0
231579,Anne Browning,2003,2003,1,Actor,0
253247,Sam Reid,2003,2003,1,Actor,0
254958,Joshua Lawson,2003,2003,1,Actor,0
254959,Ewen Leslie,2003,2015,19,Actor,12
260346,Chloe Schwank,2003,2003,1,Actor,0
242103,Victor Kline,2003,2011,3,Actor,8
260343,Katrina Ortolan,2003,2003,1,Actor,0
246891,John Bachelor,2003,2003,1,Actor,0
253246,Stefan Smolendriec,2003,2003,1,Actor,0
258435,Tanc Sade,2003,2003,1,"Actor, Producer",0
407668,Vince Harder,2003,2003,1,Actor,0
251127,Christina Eliason,2003,2003,1,Actor,0
400866,Yure Covich,2003,2013,9,Actor,10
261079,Libby Richmond,2003,2005,3,Actor,2
261077,Paul Cotter,2003,2004,2,Actor,1
1749,Simon Tedeschi,2003,2014,2,"Performer, Writer",11
231654,Nick Farnell,2003,2003,1,Actor,0
246926,Ding Yi,2003,2004,2,Actor and Singer,1
246962,Lydia Koniordou,2003,2003,1,Actor,0
242449,Patrick Williams,2003,2009,2,Actor,6
253250,Brooke Ryan,2003,2016,3,Actor,13
579702,Mike Booth,2003,2011,4,"Actor, Director, Playwright",8
407666,Buyisile Zama,2003,2013,2,"Actor, Performer",10
261081,Francesca Savige,2003,2016,6,Actor,13
261082,Christopher Sommers,2003,2008,4,Actor,5
238056,Leah Vandenberg,2003,2003,1,Actor,0
251019,Ling-Hsueh Tang,2003,2003,1,Actor,0
8103,Teresa De Gennaro,2003,2003,3,Performer,0
254949,Natasha Wanganeen,2003,2013,2,"Actor, Performer",10
409008,Ben Tari,2003,2005,2,Actor,2
258445,Tyson Salijevic,2003,2003,1,Actor,0
258444,Fiona Butler,2003,2003,1,Actor,0
258443,Celeste Barber,2003,2004,2,Actor,1
260342,Tanya Miles,2003,2003,1,Actor,0
242448,Matt Hetherington,2003,2013,2,Actor,10
254956,Larissa Rate,2003,2003,1,"Actor, Producer",0
401471,Emma Grant-Williams,2003,2003,1,Actor,0
254948,Conrad Coleby,2003,2004,2,Actor,1
407669,Jennlee Shallow,2003,2003,1,Actor,0
407667,Jamie McGregor,2003,2013,3,"Actor, Performer",10
247919,Katherine Fyffe,2003,2008,3,"Actor, Performer",5
251437,Kathy Balngayngu Marika,2003,2011,2,"Performer, Writer",8
6779,Brian Carbee,2003,2003,1,Actor,0
247583,Genevieve Dugard,2003,2003,1,Actor,0
247581,Cecily Hardy,2003,2006,4,Actor,3
247935,Jurgen Muller,2003,2003,1,Actor and Singer,0
247936,Steve Davislim,2003,2003,2,Actor and Singer,0
247937,Jud Arthur,2003,2014,17,"Actor, Actor and Singer",11
247579,Luke Rex,2003,2006,2,"Actor, Director",3
247942,Angela Maria Blasi,2003,2003,1,Actor and Singer,0
247586,Rachel Aveling,2003,2003,1,Actor,0
247578,Tank Sade,2003,2003,1,Actor,0
247975,Ben Wilson,2003,2003,2,Actor,0
462094,Katie McCarthy ,2003,2003,1,Actor,0
255338,Cale Morgan,2003,2003,2,Actor,0
248051,Richard Kessell,2003,2003,1,Actor,0
248052,Blake Bowden,2003,2016,9,Actor,13
248054,Shannon Cranko,2003,2005,2,Actor,2
260395,Oliver Torr,2003,2008,5,"Actor, Devisor, Performer, Playwright",5
260396,Matt Zeremes,2003,2013,13,"Actor, Devisor, Performer",10
247946,Madelaine James,2003,2003,1,Actor,0
247587,Amy Mathews,2003,2015,3,Actor,12
255341,Matthew Steege,2003,2003,1,Actor,0
247918,Gareth Ellis,2003,2007,2,Actor,4
6728,Kanen Breen,2003,2019,22,"Actor, Actor and Singer, Performer",16
252251,Nicole Sceresini,2003,2003,1,Actor,0
247710,Pete Postlethwaite,2003,2003,1,Actor,0
247665,Jimena Puente-Trevino,2003,2003,1,Actor,0
247664,Jai Koutrae,2003,2003,1,Actor,0
247662,Peter Cook,2003,2003,1,Actor,0
252252,Ryan Hayward,2003,2008,5,"Actor, Producer",5
247875,Melanie Holt,2003,2004,2,Actor,1
247887,Atalana Heale,2003,2003,1,Actor,0
247888,Simon Hyland,2003,2003,1,Actor,0
241953,Lisa Gorman,2003,2003,1,Actor,0
247890,Amanda Davis,2003,2003,1,Actor,0
247891,Karinda Matabazi,2003,2003,1,Actor,0
247892,Kurt Kansley,2003,2018,2,Actor,15
252253,Charlotte Greg,2003,2003,1,Actor,0
247633,Nathaniel Dean,2003,2016,5,Actor,13
428193,David Sleswick,2003,2003,1,Performer,0
255343,Ben Wood,2003,2019,11,Actor,16
247914,David Lewis,2003,2017,6,"Actor, Actor and Singer",14
255337,David Heinrich,2003,2014,5,"Actor, Composer, Performer, Sound Designer",11
229235,Daniel Knight,2003,2003,1,Actor,0
255918,Hollie Andrew,2003,2016,6,Actor,13
255334,Sarah Becker,2003,2009,5,Actor,6
247336,Melanie Vallejo,2003,2009,4,Actor,6
6203,Mel Rogan,2003,2004,2,"Actor, Producer",1
251682,Eve Hannifer,2003,2003,1,Actor,0
231403,Isaac Drandic,2003,2015,3,"Actor, Creator, Performer",12
487510,Wayne Munro,2003,2003,1,Actor,0
5397,Barry Shepherd,2003,2003,1,Actor,0
254963,Katrina Reeve,2003,2003,1,Actor,0
247313,Larissa Gallagher,2003,2003,2,"Actor, Devisor",0
229979,Lynda Gibson,2003,2003,1,Performer,0
487226,Slava Gregoria,2003,2003,1,Performer,0
487140,Val McCallum,2003,2003,1,Performer,0
487139,Jeff Young,2003,2003,1,Performer,0
487138,Mark Lewark,2003,2003,1,Performer,0
487137,Mark Goldenberg,2003,2003,1,Performer,0
487136,Kevin McCormick,2003,2003,1,Performer,0
259743,Rasheda Eda,2003,2006,3,Performer,3
247295,Keith Potten,2003,2003,1,Actor,0
260347,Christopher Tangye,2003,2006,3,Actor,3
254962,Suzanne Hauser,2003,2004,3,Actor,1
247344,Romy Bartz,2003,2019,5,Actor,16
259020,Steve Sheppard,2003,2003,1,Actor,0
260349,Dominic Witkop,2003,2015,2,"Actor, Comedian",12
240741,Peggy Misi,2003,2003,1,Actor,0
1292,Sarah Kendall,2003,2004,2,Comedian,1
255318,Meredith Monk,2003,2003,1,Performer,0
229292,Ed Wightman,2003,2009,7,Actor,6
1295,John Knowles,2003,2003,1,Performer,0
242048,Stephen Papps,2003,2003,1,"Performer, Playwright",0
411548,Anna Crawford,2003,2007,3,Actor,4
440135,Catherine Russell,2003,2008,2,"Actor, Performer",5
421787,Eryn Jean Norvill,2003,2020,11,"Actor, Dramaturg/e",17
4038,Irena Haze,2003,2003,1,Actor,0
6846,Jenny Baird,2003,2003,1,Actor,0
242055,Winston Cooper,2003,2005,3,Actor,2
255252,Tom Hamilton,2003,2018,9,"Actor, Actor and Singer",15
259742,Sheila McEila,2003,2006,3,Performer,3
240711,Eddie Perfect,2003,2016,10,"Actor, Actor and Singer, Comedian, Performer, Playwright, Writer",13
237571,Libbi Gorr,2003,2004,2,Comedian,1
259023,Emma Reeves,2003,2003,1,Actor,0
259022,Monique Hohnberg,2003,2003,1,Actor,0
232937,Philip Cameron-Smith,2003,2003,1,Actor,0
255335,Manuk Aret,2003,2003,1,Actor,0
2883,Marie Brassard,2003,2003,1,"Creator, Performer",0
246851,Kerry Brown,2003,2003,1,Actor and Singer,0
260249,Erik Thomson,2003,2012,2,Actor,9
9065,Peter Houghton,2003,2016,4,Actor,13
6490,Natasha Beaumont,2003,2003,1,Actor,0
249724,Blair Venn,2003,2006,2,Actor,3
257690,Andrew Koblar,2003,2007,4,"Actor, Actor and Singer, Performer",4
401167,Sigrid Langford-Schoerf,2003,2008,3,Actor,5
257683,Cullen Michael,2003,2003,1,Actor,0
553128,Jackson Love,2003,2003,1,Actor,0
257575,Aunty Mavis -,2003,2003,1,Performer,0
467102,Elena Knox,2003,2003,1,Performer,0
257573,Hayden Tee,2003,2017,8,"Actor, Performer",14
418517,Conan Elphicke,2003,2003,1,Actor,0
254321,Caroline Downs,2003,2003,1,Actor,0
260078,Karen Pang,2003,2013,3,"Actor, Actor and Singer",10
260079,Damon Hunter,2003,2007,2,Actor,4
257367,Vladimir Chernov,2003,2003,1,Actor and Singer,0
6494,Greg Eccleston,2003,2003,1,"Actor, Playwright",0
248733,Jerusha Sutton,2003,2003,1,Actor,0
214302,Kyas Sherriff,2003,2007,4,Actor,4
257832,Andrea Guzman,2003,2003,1,Actor,0
245381,Jan Langford-Penny,2003,2006,5,Actor,3
254700,Liz Bowie,2003,2003,1,Actor,0
257842,Raphaelle Boitel,2003,2006,2,Performer,3
257841,Magnus Jakobsson,2003,2003,1,Performer,0
257840,Uma Ysamat,2003,2003,1,Performer,0
257839,Maria Eugenia Arboleda,2003,2003,1,Actor,0
257838,Margoth Velazquez,2003,2003,1,Actor,0
257315,Milko Foucault-Larche,2003,2013,2,Performer,10
257837,Marcela Agudelo,2003,2003,1,Actor,0
257835,Agmeth Escaf,2003,2003,1,Actor,0
249615,Zoe Houghton,2003,2006,2,Actor,3
249652,Tarun Mohanbhai,2003,2003,1,Comedian,0
257834,Orlando Lamboglia,2003,2003,1,Actor,0
249670,Tim Kurylowicz,2003,2003,1,Actor,0
257833,Victor Hugo Ruiz,2003,2003,1,Actor,0
249679,Bojana Novakovic,2003,2012,6,"Actor, Adaptor, Performer, Producer",9
257836,Julian Romain,2003,2003,1,Actor,0
2125,Peter Helliar,2003,2010,2,Comedian,7
249909,Jeremy Wolf,2003,2003,2,Actor,0
254180,Martin Murphy,2003,2010,6,"Actor, Performer, Playwright, Writer",7
254160,Anthony O'Donoghue,2003,2003,1,Actor,0
254116,Mark Newsam,2003,2003,1,Actor,0
240061,Belinda Wollaston,2003,2013,8,"Actor, Actor and Singer, Performer",10
476601,Josh Hannaford,2003,2003,1,Actor,0
476600,Brad Price,2003,2003,1,Actor,0
205,Humphrey Bower,2003,2012,2,Actor,9
447173,Matthew Wittet,2003,2003,1,Actor,0
9250,Frances Rings,2003,2004,2,"Choreographer, Performer",1
234252,Natasha Farrow,2003,2003,1,Actor,0
243931,Kate Smith,2003,2017,8,"Actor, Creator, Playwright, Producer, Writer",14
233484,Richard Anderson,2003,2019,21,"Actor, Actor and Singer",16
238823,Gemma Bishop,2003,2003,1,Actor,0
404664,Octavia Barron-Martin,2003,2019,12,Actor,16
402261,Alexander Jenkins,2003,2006,3,Actor,3
238582,Benj D'Addario,2003,2003,1,Actor,0
254161,Renata Schuman,2003,2003,1,Actor,0
254162,Jay Stewart,2003,2003,1,Actor,0
416742,Robert Woodhead,2003,2007,2,Actor,4
402584,Thomas Campbell,2003,2019,17,"Actor, Performer",16
249951,Richard J Frankland,2003,2003,2,"Devisor, Performer",0
257264,Glenn Dulihanty,2003,2003,1,Actor,0
